id	length
LOC107883987	1398
LOC107883988	900
LOC107883994	1146
LOC107883999	1617
LOC107884003	555
LOC107884004	627
LOC107884006	699
LOC107884008	870
LOC107884011	375
LOC107884012	888
LOC107884021	415.5
LOC107884022	402
LOC107884024	693
LOC107884025	2349
LOC107884027	1341
LOC107884028	468
LOC107884031	495
LOC107884033	363
LOC107884034	588
LOC107884036	357
LOC107884038	624
LOC107884042	729
LOC107884045	660
LOC107884047	207
LOC107884049	939
LOC107884058	1272
LOC107884060	624
LOC107884061	1104
LOC107884062	1041
LOC107884063	1071
LOC107884068	708
LOC107884069	351
LOC107884070	738
LOC107884075	528
LOC107884077	705
LOC107884088	330
LOC107884092	420
LOC107884093	315
LOC107884095	1509
LOC107884097	384
LOC107884099	2325
LOC107884103	441
LOC107884105	381
LOC107884106	801
LOC107884107	375
LOC107884108	1068
LOC107884112	843
LOC107884114	582
LOC107884115	1137
LOC107884118	2178
LOC107884120	1599.75
LOC107884121	702
LOC107884122	426
LOC107884126	522
LOC107884127	567
LOC107884128	942
LOC107884133	279
LOC107884141	1908
LOC107884142	537
LOC107884145	1285.5
LOC107884148	609
LOC107884151	591
LOC107884157	327
LOC107884159	420
LOC107884162	522
LOC107884164	1215
LOC107884171	528
LOC107884174	423
LOC107884175	885
LOC107884179	393
LOC107884186	1548
LOC107884203	474
LOC107884207	483
LOC107884213	633
LOC107884229	532.5
LOC107884234	1113
LOC107884238	417
LOC107884241	356
LOC107884242	1092
LOC107884251	482
LOC107884255	381
LOC107884256	483
LOC107884265	2409
LOC107884268	930
LOC107884271	672
LOC107884272	840
LOC107884273	1665
LOC107884280	390
LOC107884283	640.8
LOC107884288	258
LOC107884293	369
LOC107884295	390
LOC107884302	876
LOC107884306	411
LOC107884310	726
LOC107884313	303
LOC107884314	333
LOC107884315	4461
LOC107884317	381
LOC107884318	2697
LOC107884320	270
LOC107884321	861
LOC107884322	903
LOC107884323	846
LOC107884324	1071
LOC107884325	573
LOC107884326	336
LOC107884328	1599
LOC107884329	1599
LOC107884330	1107
LOC107884331	1278
LOC107884332	384
LOC107884333	378
LOC107884334	360
LOC107884335	1071
LOC107884336	1245
LOC107884337	447
LOC107884346	399
LOC107884352	726
LOC107884353	511.5
LOC107884357	351
LOC107884358	384
LOC107884359	429
LOC107884375	435
LOC107884376	537
LOC107884383	432
LOC107884387	321
LOC107884389	1242
LOC107884398	1416
LOC107884401	849
LOC107884405	498
LOC107884407	2064
LOC107884408	483
LOC107884409	2172
LOC107884411	312
LOC107884415	1746
LOC107884416	1743
LOC107884417	1740
LOC107884418	1737
LOC107884419	960
LOC107884423	834
LOC107884428	324
LOC107884429	429
LOC107884431	399
LOC107884436	639
LOC107884446	762
LOC107884448	366
LOC107884454	195
LOC107884458	1605
LOC107884460	540
LOC107884465	1212
LOC107884467	955
LOC107884468	1029
LOC107884469	633
LOC107884470	1230
LOC107884477	453
LOC107884478	378
LOC107884479	438
LOC107884480	438
LOC107884481	594
LOC107884487	843
LOC107884489	1098
LOC107884490	1197
LOC107884491	402
LOC107884492	1275
LOC107884494	366
LOC107884502	417
LOC107884503	916.5
LOC107884504	258
LOC107884505	867
LOC107884510	661.5
LOC107884512	543
LOC107884513	1095
LOC107884515	735
LOC107884516	768
LOC107884518	585
LOC107884523	570
LOC107884527	488
LOC107884531	327
LOC107884532	219
LOC107884533	303
LOC107884535	5723.25
LOC107884536	636
LOC107884538	663
LOC107884541	1059
LOC107884544	315
LOC107884556	534
LOC107884559	831
LOC107884560	3462
LOC107884563	2505
LOC107884569	408
LOC107884570	432
LOC107884572	1740
LOC107884573	477
LOC107884576	309
LOC107884578	1314
LOC107884580	369
LOC107884591	645
LOC107884594	360
LOC107884595	502.5
LOC107884600	1761
LOC107884602	642
LOC107884603	531
LOC107884613	342
LOC107884620	607.5
LOC107884621	813
LOC107884622	636
LOC107884625	459
LOC107884626	372
LOC107884627	882
LOC107884628	777
LOC107884631	474
LOC107884633	336
LOC107884636	603
LOC107884637	570
LOC107884639	306
LOC107884640	414
LOC107884642	484.5
LOC107884652	11922
LOC107884653	573
LOC107884656	774
LOC107884657	981
LOC107884659	1125
LOC107884660	642
LOC107884661	753
LOC107884662	618
LOC107884664	1443
LOC107884675	417
LOC107884679	960
LOC107884683	351
LOC107884688	663
LOC107884691	3501
LOC107884693	609
LOC107884694	957
LOC107884703	243
LOC107884705	303
LOC107884708	2259
LOC107884709	1530
LOC107884711	1170
LOC107884712	1149
LOC107884715	486
LOC107884716	591
LOC107884718	249
LOC107884719	657
LOC107884723	183
LOC107884727	1656
LOC107884728	1401
LOC107884729	486
LOC107884743	762
LOC107884744	2481
LOC107884748	2040
LOC107884753	402
LOC107884754	390
LOC107884755	630
LOC107884759	591
LOC107884760	2010
LOC107884762	327
LOC107884763	558
LOC107884764	3129
LOC107884772	1149
LOC107884773	1251
LOC107884776	894
LOC107884778	1008
LOC107884779	393
LOC107884780	936
LOC107884781	849
LOC107884784	444
LOC107884795	399
LOC107884797	735
LOC107884799	783
LOC107884813	3021
LOC107884814	414
LOC107884817	336
LOC107884821	266
LOC107884826	1524
LOC107884827	711
LOC107884829	438
LOC107884830	345
LOC107884834	1284
LOC107884841	558
LOC107884843	1263
LOC107884845	318
LOC107884846	2214
LOC107884847	393
LOC107884857	558
LOC107884862	426
LOC107884863	342
LOC107884867	450
LOC107884871	1779
LOC107884876	885
LOC107884877	690
LOC107884885	843
LOC107884888	345
LOC107884889	294
LOC107884892	1623
LOC107884895	636
LOC107884896	582
LOC107884900	465
LOC107884901	1164
LOC107884902	222
LOC107884906	669
LOC107884909	852
LOC107884910	411
LOC107884919	534
LOC107884921	1062
LOC107884923	873
LOC107884924	363
LOC107884925	228
LOC107884926	1470
LOC107884928	912
LOC107884931	402
LOC107884932	744
LOC107884936	2229
LOC107884938	247.5
LOC107884943	594
LOC107884944	693
LOC107884945	909
LOC107884947	1053
LOC107884948	1128
LOC107884949	399
LOC107884950	699
LOC107884952	1305
LOC107884953	741
LOC107884955	381
LOC107884957	390
LOC107884964	561
LOC107884966	447
LOC107884968	318
LOC107884973	1269
LOC107884984	891
LOC107884988	378
LOC107884990	522
LOC107884995	963
LOC107884997	477
LOC107884998	550.5
LOC107885000	867
LOC107885003	468.6
LOC107885004	693
LOC107885007	816
LOC107885011	807
LOC107885019	924
LOC107885020	312
LOC107885026	417
LOC107885027	468
LOC107885029	384
LOC107885030	525
LOC107885032	561
LOC107885036	417
LOC107885037	417
LOC107885040	1788
LOC107885046	621
LOC107885054	486
LOC107885055	1248
LOC107885061	582
LOC107885062	931.2
LOC107885063	249
LOC107885065	951
LOC107885066	651
LOC107885067	1236
LOC107885068	1680
LOC107885069	1878
LOC107885070	591
LOC107885071	1023
LOC107885072	984
LOC107885077	816
LOC107885082	414
LOC107885083	243
LOC107885085	549
LOC107885087	1245
LOC107885089	291
LOC107885091	2121
LOC107885092	1287
LOC107885095	891
LOC107885099	939
LOC107885100	900
LOC107885101	300
LOC107885104	282
LOC107885105	816
LOC107885107	942
LOC107885108	539
LOC107885109	450
LOC107885110	303
LOC107885111	3576
LOC107885112	624
LOC107885114	531
LOC107885115	1767
LOC107885116	363
LOC107885117	1527
LOC107885118	444
LOC107885119	510
LOC107885122	585
LOC107885125	318
LOC107885127	351
LOC107885135	639
LOC107885140	606
LOC107885144	894
LOC107885145	582
LOC107885146	1128
LOC107885148	519
LOC107885150	399
LOC107885151	351
LOC107885152	459
LOC107885155	837
LOC107885156	699
LOC107885157	768
LOC107885158	396
LOC107885159	393
LOC107885161	513
LOC107885162	513
LOC107885163	513
LOC107885165	417
LOC107885166	414
LOC107885167	774
LOC107885168	354
LOC107885169	2190
LOC107885170	1227
LOC107885171	1137
LOC107885173	402
LOC107885178	615
LOC107885180	1089
LOC107885182	966
LOC107885183	726
LOC107885184	723
LOC107885196	333
LOC107885202	462
LOC107885203	420
LOC107885204	705
LOC107885206	1347
LOC107885208	1305
LOC107885210	376.5
LOC107885218	405
LOC107885222	648
LOC107885223	777
LOC107885224	813
LOC107885226	3135
LOC107885227	970.5
LOC107885229	1494
LOC107885230	507
LOC107885231	1293
LOC107885232	765
LOC107885241	345
LOC107885242	504
LOC107885243	498
LOC107885244	1131
LOC107885245	402
LOC107885246	315
LOC107885252	315
LOC107885253	405
LOC107885254	657
LOC107885256	603
LOC107885257	789
LOC107885258	714
LOC107885262	951
LOC107885264	921
LOC107885265	906
LOC107885266	546
LOC107885267	534
LOC107885268	603
LOC107885269	435
LOC107885270	942
LOC107885272	903
LOC107885273	909
LOC107885274	294
LOC107885276	600
LOC107885277	657
LOC107885278	2325
LOC107885282	603
LOC107885283	603
LOC107885284	444
LOC107885285	2016
LOC107885286	702
LOC107885287	342
LOC107885288	309
LOC107885289	723
LOC107885290	903
LOC107885291	1017
LOC107885293	1974
LOC107885295	786
LOC107885297	462
LOC107885298	903
LOC107885299	433.5
LOC107885300	594
LOC107885301	591
LOC107885302	888
LOC107885303	783
LOC107885304	708
LOC107885305	360
LOC107885306	675
LOC107885307	366
LOC107885309	324
LOC107885310	1023
LOC107885313	498
LOC107885314	1266
LOC107885315	3375
LOC107885316	702
LOC107885317	1089
LOC107885318	744
LOC107885320	1308
LOC107885321	1314
LOC107885322	873
LOC107885323	756
LOC107885327	873
LOC107885330	504
LOC107885331	477
LOC107885332	600
LOC107885333	639
LOC107885334	1644
LOC107885335	615
LOC107885336	750
LOC107885337	537
LOC107885340	1359
LOC107885341	333
LOC107885342	1341
LOC107885343	783
LOC107885344	723
LOC107885348	660
LOC107885349	1173
LOC107885351	777
LOC107885353	474
LOC107885354	516
LOC107885355	918
LOC107885357	1294.5
LOC107885358	582
LOC107885359	333
LOC107885360	810
LOC107885361	912
LOC107885362	456
LOC107885364	984
LOC107885365	462
LOC107885366	537
LOC107885367	1182
LOC107885368	522
LOC107885369	366
LOC107885370	267
LOC107885373	534
LOC107885375	1005
LOC107885376	384
LOC107885379	435
LOC107885380	1365
LOC107885381	501
LOC107885382	447
LOC107885383	411
LOC107885385	843
LOC107885386	741
LOC107885387	1245
LOC107885390	468
LOC107885391	600
LOC107885392	1032
LOC107885393	522
LOC107885394	966
LOC107885396	207
LOC107885398	705
LOC107885399	441
LOC107885400	591
LOC107885402	675
LOC107885403	897
LOC107885405	630
LOC107885406	522
LOC107885407	783
LOC107885408	405
LOC107885409	360
LOC107885410	330
LOC107885411	480
LOC107885412	597
LOC107885414	960
LOC107885415	660
LOC107885416	1209
LOC107885417	711
LOC107885418	1038
LOC107885419	909
LOC107885420	1005
LOC107885421	525
LOC107885423	450
LOC107885425	921
LOC107885426	1758
LOC107885429	501
LOC107885430	1464
LOC107885431	624
LOC107885432	591
LOC107885433	705
LOC107885434	531
LOC107885435	930
LOC107885436	900
LOC107885437	786
LOC107885440	1473
LOC107885441	702
LOC107885443	663
LOC107885444	450
LOC107885445	696
LOC107885446	348
LOC107885449	645
LOC107885451	936
LOC107885452	1008
LOC107885453	1014
LOC107885454	489
LOC107885455	699
LOC107885456	315
LOC107885457	348
LOC107885458	528
LOC107885459	930
LOC107885460	345
LOC107885461	528
LOC107885462	522
LOC107885463	321
LOC107885466	462
LOC107885467	585
LOC107885468	651
LOC107885469	660
LOC107885470	507
LOC107885471	651
LOC107885472	678
LOC107885473	849
LOC107885474	534
LOC107885475	624
LOC107885476	1068
LOC107885477	741
LOC107885479	369
LOC107885481	906
LOC107885482	819
LOC107885483	519
LOC107885484	696
LOC107885485	1071
LOC107885486	594
LOC107885487	633
LOC107885488	660
LOC107885489	528
LOC107885490	705
LOC107885491	1128
LOC107885492	768
LOC107885493	438
LOC107885494	771
LOC107885496	609
LOC107885497	549
LOC107885499	516
LOC107885501	327
LOC107885502	762
LOC107885503	501
LOC107885504	744
LOC107885505	399
LOC107885506	810
LOC107885507	1110
LOC107885511	468
LOC107885512	732
LOC107885515	417
LOC107885516	600
LOC107885518	501
LOC107885520	1131
LOC107885521	990
LOC107885522	1275
LOC107885523	534
LOC107885525	438
LOC107885526	810
LOC107885528	543
LOC107885529	600
LOC107885530	840
LOC107885540	345
LOC107885541	810
LOC107885543	444
LOC107885545	318
LOC107885546	1116
LOC107885548	765
LOC107885549	429
LOC107885550	771
LOC107885551	807
LOC107885552	408
LOC107885553	807
LOC107885554	807
LOC107885555	720
LOC107885556	882
LOC107885557	525
LOC107885558	840
LOC107885559	507
LOC107885560	390
LOC107885561	759
LOC107885562	750
LOC107885564	1797
LOC107885565	648
LOC107885566	708
LOC107885567	2007
LOC107885568	1164
LOC107885569	630
LOC107885570	498
LOC107885571	363
LOC107885572	519
LOC107885573	513
LOC107885574	966
LOC107885575	594
LOC107885576	1188
LOC107885580	1011
LOC107885581	771
LOC107885582	411
LOC107885583	867
LOC107885584	564
LOC107885585	1071
LOC107885586	432
LOC107885587	594
LOC107885588	1350
LOC107885590	969
LOC107885591	627
LOC107885592	771
LOC107885593	438
LOC107885594	531
LOC107885595	444
LOC107885596	1008
LOC107885597	486
LOC107885598	396
LOC107885600	1041
LOC107885601	459
LOC107885602	768
LOC107885603	690
LOC107885604	717
LOC107885605	558
LOC107885606	645
LOC107885607	495
LOC107885610	516
LOC107885611	1200
LOC107885613	729
LOC107885614	588
LOC107885617	351
LOC107885618	1128
LOC107885619	852
LOC107885620	912
LOC107885621	549
LOC107885622	744
LOC107885624	462
LOC107885625	342
LOC107885626	996
LOC107885627	402
LOC107885628	534
LOC107885629	765
LOC107885630	666
LOC107885631	321
LOC107885632	381
LOC107885633	1029
LOC107885634	357
LOC107885640	315
LOC107885647	306
LOC107885648	387
LOC107885650	306
LOC107885651	327
LOC107885652	924
LOC107885655	477
LOC107885656	333
LOC107885659	558
LOC107885663	1020
LOC107885664	555
LOC107885665	441
LOC107885674	651
LOC107885676	516
LOC107885677	768
LOC107885680	2619
LOC107885684	237
LOC107885685	306
LOC107885687	351
LOC107885691	1473
LOC107885693	330
LOC107885694	594
LOC107885696	909
LOC107885697	579
LOC107885698	420
LOC107885701	678
LOC107885713	372
LOC107885714	384
LOC107885717	228
LOC107885718	513
LOC107885719	525
LOC107885720	351
LOC107885722	1158
LOC107885725	543
LOC107885726	441
LOC107885727	711
LOC107885728	609
LOC107885729	600
LOC107885731	300
LOC107885733	342
LOC107885735	351
LOC107885736	456
LOC107885737	216
LOC107885738	612
LOC107885740	597
LOC107885741	861
LOC107885742	354
LOC107885743	357
LOC107885745	381
LOC107885746	1107
LOC107885747	351
LOC107885748	1098
LOC107885751	480
LOC107885754	747
LOC107885755	1056
LOC107885756	309
LOC107885757	705
LOC107885759	840
LOC107885760	552
LOC107885763	897
LOC107885764	504
LOC107885767	480
LOC107885770	555
LOC107885771	276
LOC107885772	375
LOC107885773	699
LOC107885781	585
LOC107885782	681
LOC107885784	1275
LOC107885785	615
LOC107885788	2196
LOC107885791	351
LOC107885797	327
LOC107885806	357
LOC107885807	489
LOC107885811	384
LOC107885814	555
LOC107885815	351
LOC107885817	432
LOC107885818	780
LOC107885824	1455
LOC107885826	615
LOC107885829	552
LOC107885830	618
LOC107885831	657
LOC107885832	261
LOC107885834	375
LOC107885836	855
LOC107885839	318
LOC107885840	627
LOC107885843	576
LOC107885847	507
LOC107885848	1104
LOC107885849	306
LOC107885851	351
LOC107885854	363
LOC107885855	390
LOC107885856	1026
LOC107885857	2400
LOC107885858	1200
LOC107885860	498
LOC107885861	507
LOC107885863	354
LOC107885865	381
LOC107885867	2544
LOC107885871	1905
LOC107885872	501
LOC107885873	765
LOC107885874	837
LOC107885877	753
LOC107885883	1006.2
LOC107885888	645
LOC107885889	618
LOC107885894	2496
LOC107885895	1833
LOC107885896	1053
LOC107885900	1293
LOC107885904	504
LOC107885906	363
LOC107885910	762
LOC107885916	480
LOC107885917	744
LOC107885918	903
LOC107885924	1911
LOC107885925	1329
LOC112935894	1566
LOC115032974	903
LOC115032975	838.5
LOC115032976	657
LOC115032977	717
LOC115032978	378
LOC115032979	582
LOC115032980	489
LOC115032981	873
LOC115032982	306
LOC115032983	351
LOC115032984	846
LOC115032985	741
LOC115032986	342
LOC115032987	474
LOC115032988	1317
LOC115032989	372
LOC115032990	1107
LOC115032991	1173
LOC115032992	480
LOC115032993	2331
LOC115032994	522
LOC115032995	897
LOC115032996	411
LOC115032997	3255
LOC115032998	1515
LOC115033000	486
LOC115033001	552
LOC115033002	1464
LOC115033003	948
LOC115033004	645
LOC115033005	591
LOC115033006	1365
LOC115033008	222
LOC115033009	459
LOC115033010	510
LOC115033011	2100
LOC115033012	1230
LOC115033013	981
LOC115033014	2151
LOC115033015	786
LOC115033016	930
LOC115033017	1977
LOC115033018	1035
LOC115033019	765
LOC115033020	795
LOC115033021	921
LOC115033022	606
LOC115033023	591
LOC115033024	2171
LOC115033025	1884
LOC115033027	1516.5
LOC115033028	1161
LOC115033029	408
LOC115033030	678
LOC115033031	312
LOC115033032	1817.25
LOC115033033	1221
LOC115033034	669
LOC115033035	849
LOC115033036	319.5
LOC115033037	417
LOC115033038	342
LOC115033039	358.5
LOC115033040	501
LOC115033041	780
LOC115033042	1104
LOC115033044	492
LOC115033045	690
LOC115033046	363
LOC115033047	222
LOC115033049	618
LOC115033050	828
LOC115033052	1434
LOC115033053	270
LOC115033054	3153
LOC115033055	5640
LOC115033057	705
LOC115033059	2585
LOC115033060	267
LOC115033061	1383
LOC115033062	715.5
LOC115033063	1080
LOC115033065	1383
LOC115033066	1326
LOC115033067	189
LOC115033068	345
LOC115033069	999
LOC115033070	489
LOC115033071	2211
LOC115033072	969
LOC115033073	1116
LOC115033074	384
LOC115033075	1935
LOC115033076	771
LOC115033077	375
LOC115033079	912
LOC115033080	993
LOC115033081	252
LOC115033082	849
LOC115033083	687
LOC115033084	549
LOC115033085	792
LOC115033086	1071
LOC115033087	2682
LOC115033089	1530
LOC115033090	1212
LOC115033091	717
LOC115033092	987
LOC115033093	792
LOC115033094	2724
LOC115033096	660
LOC115033097	921
LOC115033098	729
LOC115033099	567
LOC115033100	2076
LOC115033101	1305
LOC115033102	1020
LOC115033103	594
LOC115033104	1509
LOC115033105	1281
LOC115033106	528
LOC115033107	552
LOC115033108	1134
LOC115033109	309
LOC115033110	456
LOC115033111	417
LOC115033112	417
LOC115033113	453
LOC115033114	489
LOC115033115	840
LOC115033116	843
LOC115033117	1386
LOC115033118	480
LOC115033119	642
LOC115033120	654
LOC115033121	393
LOC115033122	1257
LOC115033123	1998
LOC115033124	1674
LOC115033125	399
LOC115033126	420
LOC115033127	774
LOC115033128	1533
LOC115033129	552
LOC115033130	3168
LOC115033131	582
LOC115033132	591
LOC115033133	765
LOC115033134	1317
LOC115033135	588
LOC115033136	294
LOC115033137	1110
LOC115033138	660
LOC115033139	426
LOC115033140	1305
LOC115033141	555
LOC115033142	990
LOC115033143	570
LOC115033144	246
LOC115033145	675
LOC115033146	2694
LOC115033147	1143
LOC115033148	2433
LOC115033149	1197
LOC115033150	1458
LOC115033151	618
LOC115033152	291
LOC115033153	372
LOC115033154	372
LOC115033155	447
LOC115033156	486
LOC115033157	1257
LOC115033158	885
LOC115033159	552
LOC115033160	507
LOC115033161	852
LOC115033162	681
LOC115033163	348
LOC115033164	756
LOC115033165	546
LOC115033166	627
LOC115033167	1533
LOC115033168	426
LOC115033169	996
LOC115033170	744
LOC115033171	489
LOC115033172	234
LOC115033173	393
LOC115033174	405
LOC115033175	459
LOC115033176	885
LOC115033177	1176
LOC115033178	519
LOC115033179	453
LOC115033180	591
LOC115033181	636
LOC115033182	402
LOC115033183	471
LOC115033184	624
LOC115033185	642
LOC115033186	366
LOC115033189	324
LOC115033190	648
LOC115033191	963
LOC115033192	327
LOC115033193	384
LOC115033194	870
LOC115033195	717
LOC115033196	3426
LOC115033197	921
LOC115033198	498
LOC115033199	1032
LOC115033200	333
LOC115033201	630
LOC115033202	1524
LOC115033203	1209
LOC115033204	249
LOC115033205	693
LOC115033206	390
LOC115033207	354
LOC115033208	576
LOC115033209	1182
LOC115033210	486
LOC115033211	690
LOC115033213	2175
LOC115033214	663
LOC115033215	777
LOC115033216	468
LOC115033218	546
LOC115033219	504
LOC115033220	915
LOC115033221	1113
LOC115033222	1200
LOC115033223	600
LOC115033224	750
LOC115033225	651
LOC115033226	1032
LOC115033228	1563
